CustomerID,Tenure,Contract,MonthlyCharges,Churn
CUST05900,12,Month-to-Month,59.1,Yes
CUST01058,6,Month-to-Month,59.1,No
CUST01670,36,Two Year,67.36,No
CUST03182,3,Month-to-Month,73.12,Yes
CUST03110,18,Month-to-Month,87.41,No
CUST06884,6,Month-to-Month,78.95,No
CUST05849,3,Month-to-Month,56.19,No
CUST03471,1,One Year,43.08,No
CUST01841,6,One Year,44.23,Yes
CUST00089,36,Month-to-Month,40.45,No
CUST06976,6,Month-to-Month,57.38,No
CUST02183,1,Month-to-Month,49.43,Yes
CUST01243,24,Month-to-Month,53.62,No
CUST06537,18,Month-to-Month,79.17,No
CUST02629,12,Month-to-Month,91.04,No
CUST02950,48,Month-to-Month,73.95,No
CUST00829,24,One Year,59.51,No
CUST06818,48,Month-to-Month,74.42,No
CUST01373,36,Month-to-Month,55.98,No
CUST00199,36,Two Year,74.96,No
CUST01913,72,Two Year,32.49,No
CUST06160,36,Month-to-Month,51.71,No
CUST01056,3,Month-to-Month,38.65,Yes
CUST00074,36,Month-to-Month,53.88,No
CUST05742,12,One Year,52.74,Yes
CUST03478,12,Month-to-Month,93.67,Yes
CUST01196,36,Month-to-Month,83.08,No
CUST06952,12,One Year,50.23,No
CUST05061,48,Two Year,26.56,No
CUST06872,1,Month-to-Month,81.93,No
CUST02834,3,Two Year,54.12,No
CUST03040,12,Month-to-Month,52.67,Yes
CUST01047,2,One Year,35.45,No
CUST05945,60,Month-to-Month,87.05,No
CUST05130,36,Month-to-Month,43.49,No
CUST01150,36,Month-to-Month,38.16,No
CUST06784,3,Month-to-Month,85.92,No
CUST06833,12,One Year,36.45,No
CUST00997,48,Month-to-Month,57.23,Yes
CUST03732,60,Two Year,27.19,No
CUST01211,6,Month-to-Month,41.84,No
CUST06381,18,Month-to-Month,70.06,No
CUST05313,48,Month-to-Month,81.73,No
CUST01447,24,One Year,33.16,No
CUST06085,2,Month-to-Month,91.51,Yes
CUST02828,1,Month-to-Month,93.95,Yes
CUST06942,36,Month-to-Month,90.23,No
CUST01437,3,Month-to-Month,54.95,Yes
CUST05750,18,Month-to-Month,86.62,No
CUST03440,48,Month-to-Month,83.9,No
CUST01200,1,Month-to-Month,40.29,Yes
CUST05897,48,Month-to-Month,43.37,No
CUST04148,6,Month-to-Month,75.61,Yes
CUST02541,18,Month-to-Month,42.45,No
CUST01769,6,Month-to-Month,52.86,No
CUST03299,6,Month-to-Month,38.24,No
CUST03843,12,Two Year,40.82,No
CUST00209,1,Month-to-Month,57.74,No
CUST05322,3,Two Year,56.68,No
CUST02705,24,Month-to-Month,65.53,Yes
CUST02424,6,Month-to-Month,62.06,No
CUST00621,2,Two Year,37.57,Yes
CUST02860,2,Month-to-Month,49.75,No
CUST03762,24,Month-to-Month,48.66,No
CUST06583,24,Month-to-Month,44.08,No
CUST03814,18,Two Year,36.04,No
CUST02134,12,Month-to-Month,43.93,Yes
CUST03544,3,One Year,65.1,No
CUST06431,24,Month-to-Month,89.95,Yes
CUST01194,18,Month-to-Month,36.25,No
CUST06309,12,Two Year,35.65,No
CUST01420,48,Month-to-Month,39.06,No
CUST01080,48,Month-to-Month,47.9,Yes
CUST03278,12,Two Year,58.99,No
CUST00287,6,Month-to-Month,85.77,No
CUST04079,24,Month-to-Month,39.8,No
CUST04270,48,Month-to-Month,56.31,No
CUST01618,18,Month-to-Month,72.63,No
CUST06703,6,One Year,33.83,No
CUST02487,12,Month-to-Month,86.48,Yes
CUST04804,2,Two Year,40.88,No
CUST01894,2,Month-to-Month,71.34,Yes
CUST05307,12,Month-to-Month,63.89,Yes
CUST05665,18,Month-to-Month,81.74,No
CUST06121,1,One Year,65.24,No
CUST00402,48,One Year,40.69,No
CUST03101,1,Two Year,37.89,Yes
CUST00748,12,One Year,57.5,No
CUST01722,1,One Year,31.33,No
CUST00042,12,Month-to-Month,37.75,No
CUST01224,48,Two Year,33.86,No
CUST04295,6,Month-to-Month,56.79,No
CUST02185,18,One Year,49.46,Yes
CUST01427,1,Month-to-Month,73.14,Yes
CUST00958,1,Two Year,51.83,No
CUST05675,60,Month-to-Month,43.7,No
CUST04743,1,Month-to-Month,40.98,Yes
CUST00738,36,Month-to-Month,40.47,Yes
CUST04305,36,Month-to-Month,39.8,Yes
CUST03951,1,Month-to-Month,47.64,Yes
CUST00834,2,Two Year,47.85,No
CUST02942,18,Month-to-Month,58.74,No
CUST02261,24,Month-to-Month,91.93,Yes
CUST01860,24,One Year,74.85,No
CUST02851,18,One Year,31.47,Yes
CUST02534,1,Two Year,49.27,No
CUST03802,48,Two Year,25.25,No
CUST03154,6,Month-to-Month,51.17,Yes
CUST01873,12,One Year,45.1,No
CUST04687,1,Month-to-Month,70.63,No
CUST02719,36,Month-to-Month,59.98,Yes
CUST02300,3,Month-to-Month,64.96,Yes
CUST05524,6,Month-to-Month,88.79,No
CUST04333,6,Two Year,47.24,No
CUST05079,12,Month-to-Month,53.14,Yes
CUST06888,3,Month-to-Month,43.27,No
CUST05220,1,Month-to-Month,81.28,Yes
CUST03668,2,Month-to-Month,81.57,No
CUST00866,12,Two Year,64.81,No
CUST05171,6,Month-to-Month,58.52,No
CUST04303,24,Month-to-Month,91.43,No
CUST00550,24,One Year,33.8,No
CUST00933,72,One Year,38.78,No
CUST02610,1,One Year,68.95,No
CUST02846,3,Month-to-Month,62.66,Yes
CUST00297,24,Month-to-Month,60.66,No
CUST05129,3,One Year,45.92,Yes
CUST01216,2,Month-to-Month,84.14,Yes
CUST02305,48,One Year,69.45,No
CUST04963,3,Month-to-Month,75.33,No
CUST05455,24,Month-to-Month,60.62,No
CUST03505,36,One Year,50.16,No
CUST04018,36,Two Year,62.07,No
CUST01624,60,Two Year,39.87,No
CUST00101,1,Month-to-Month,35.69,No
CUST05749,72,Month-to-Month,73.0,No
CUST04383,12,One Year,50.65,No
CUST04839,1,Month-to-Month,35.9,No
CUST03942,36,One Year,39.35,No
CUST06988,12,Month-to-Month,68.94,No
CUST02209,3,One Year,63.98,No
CUST05019,12,Month-to-Month,68.62,Yes
CUST03283,36,Two Year,40.35,No
CUST00799,24,Month-to-Month,65.46,No
CUST05290,24,Month-to-Month,65.56,Yes
CUST04271,18,Month-to-Month,75.39,No
CUST01411,2,Month-to-Month,49.52,No
CUST04142,1,Two Year,54.34,Yes
CUST02651,2,Month-to-Month,71.96,No
CUST00347,18,Month-to-Month,93.01,No
CUST03132,36,Month-to-Month,43.63,No
CUST02856,12,Month-to-Month,51.79,Yes
CUST02174,36,Month-to-Month,90.73,No
CUST04848,1,Two Year,68.36,No
CUST00682,2,Month-to-Month,44.42,Yes
CUST01177,24,Month-to-Month,45.54,No
CUST02573,3,Month-to-Month,60.34,Yes
CUST05889,24,Two Year,53.69,No
CUST00088,18,One Year,55.48,No
CUST00466,6,Month-to-Month,43.3,Yes
CUST04411,1,Month-to-Month,92.1,Yes
CUST05191,3,One Year,56.64,No
CUST03549,3,Month-to-Month,78.29,No
CUST01544,2,One Year,33.25,No
CUST04994,18,Month-to-Month,94.18,No
CUST05808,72,Month-to-Month,39.81,No
CUST02993,12,Month-to-Month,78.96,Yes
CUST01322,2,One Year,74.18,Yes
CUST00158,24,Month-to-Month,70.3,No
CUST00352,36,Month-to-Month,67.17,No
CUST02985,12,Two Year,47.33,No
CUST02723,24,One Year,48.64,No
CUST02930,6,Two Year,70.94,No
CUST02756,3,Month-to-Month,35.09,No
CUST04644,1,One Year,68.87,No
CUST02813,18,Month-to-Month,56.34,Yes
CUST03155,6,One Year,50.84,No
CUST01868,2,One Year,42.4,No
CUST00744,12,Month-to-Month,76.62,No
CUST05785,1,Month-to-Month,79.7,Yes
CUST00085,3,One Year,49.97,No
CUST05109,24,Month-to-Month,37.77,No
CUST05484,24,Month-to-Month,88.79,No
CUST02477,1,Two Year,35.33,No
CUST06589,2,Month-to-Month,48.79,Yes
CUST03215,2,Two Year,40.27,No
CUST02442,12,Month-to-Month,67.26,Yes
CUST02844,60,One Year,46.58,No
CUST01657,12,Month-to-Month,53.51,No
CUST04716,3,Month-to-Month,50.52,Yes
CUST01088,2,One Year,63.26,No
CUST06418,48,Two Year,31.1,No
CUST02096,24,Two Year,64.75,No
CUST06638,12,Month-to-Month,92.05,Yes
CUST06192,18,Month-to-Month,47.12,Yes
CUST01917,36,Month-to-Month,47.32,No
CUST06989,2,Month-to-Month,88.66,Yes
CUST05103,12,Two Year,25.21,No
CUST00168,2,Month-to-Month,75.14,Yes
CUST03957,48,Month-to-Month,44.67,No
CUST05757,18,Month-to-Month,91.77,Yes
CUST06479,12,Month-to-Month,46.92,Yes
CUST01545,60,Month-to-Month,67.53,Yes
CUST04728,36,One Year,60.9,No
CUST05644,3,Two Year,27.16,No
CUST05905,1,Two Year,57.07,No
CUST05618,2,Month-to-Month,37.26,No
CUST01398,2,Month-to-Month,66.67,Yes
CUST06409,12,Month-to-Month,91.45,Yes
CUST06099,2,Month-to-Month,89.1,No
CUST03817,3,Two Year,34.07,No
CUST01262,24,Month-to-Month,38.71,No
CUST04732,1,Month-to-Month,58.32,Yes
CUST05152,2,Month-to-Month,77.77,Yes
CUST06593,6,Two Year,46.82,No
CUST05634,2,Month-to-Month,81.22,Yes
CUST06215,24,Month-to-Month,64.25,Yes
CUST02698,3,One Year,58.34,No
CUST02819,1,Month-to-Month,59.26,Yes
CUST03024,3,Month-to-Month,44.43,No
CUST03341,36,Month-to-Month,70.32,No
CUST01562,2,Two Year,55.6,No
CUST02346,18,Two Year,73.09,No
CUST03766,3,One Year,51.65,Yes
CUST05373,6,Month-to-Month,64.76,Yes
CUST03705,48,Month-to-Month,54.91,No
CUST03950,2,Two Year,48.94,No
CUST00983,1,One Year,36.78,Yes
CUST01003,36,Month-to-Month,67.67,No
CUST00374,18,One Year,63.53,No
CUST06652,36,Month-to-Month,58.93,Yes
CUST05046,18,Month-to-Month,82.04,No
CUST01596,12,Month-to-Month,42.51,Yes
CUST00309,24,One Year,69.81,No
CUST01021,24,Month-to-Month,47.43,Yes
CUST04358,18,Two Year,72.35,No
CUST06223,2,One Year,55.33,No
CUST01175,18,One Year,30.39,No
CUST01729,36,Month-to-Month,70.01,No
CUST01318,24,One Year,72.22,No
CUST04376,12,Month-to-Month,80.87,Yes
CUST05520,18,One Year,31.97,No
CUST01845,48,Month-to-Month,91.31,No
CUST06580,12,One Year,45.78,No
CUST04061,3,One Year,52.33,No
CUST04296,3,Month-to-Month,70.22,Yes
CUST00813,1,Month-to-Month,46.32,No
CUST00066,12,One Year,68.8,No
CUST01426,60,Month-to-Month,63.21,Yes
CUST04077,6,Month-to-Month,38.84,Yes
CUST03348,2,Two Year,41.89,No
CUST03480,6,Month-to-Month,55.3,No
CUST01922,1,Month-to-Month,62.21,Yes
CUST01872,2,Month-to-Month,92.24,Yes
CUST02447,2,Two Year,52.49,No
CUST02092,60,Month-to-Month,92.99,No
CUST01401,2,Month-to-Month,53.07,Yes
CUST03689,1,One Year,60.78,No
CUST00487,1,Month-to-Month,60.14,No
CUST04398,1,One Year,65.76,No
CUST03028,18,Two Year,59.86,No
CUST04315,60,Two Year,38.12,No
CUST03787,12,Month-to-Month,43.18,No
CUST00922,12,One Year,71.92,Yes
CUST00323,18,Month-to-Month,83.65,Yes
CUST00249,60,Month-to-Month,75.3,No
CUST05967,48,Month-to-Month,36.61,No
CUST02272,6,Month-to-Month,91.84,Yes
CUST02058,6,Month-to-Month,71.26,Yes
CUST04223,36,One Year,48.62,No
CUST01559,36,One Year,48.45,No
CUST00232,12,Month-to-Month,46.15,Yes
CUST01182,3,Month-to-Month,83.37,No
CUST06155,2,Month-to-Month,70.7,Yes
CUST04248,1,Month-to-Month,69.07,Yes
CUST01062,72,Month-to-Month,39.41,No
CUST05236,1,Two Year,59.08,No
CUST04941,3,Month-to-Month,70.33,No
CUST00092,24,Two Year,56.37,No
CUST02903,1,Month-to-Month,85.35,No
CUST00319,2,Month-to-Month,44.27,No
CUST03850,1,Month-to-Month,85.41,Yes
CUST06065,2,Month-to-Month,81.48,No
CUST06667,3,Month-to-Month,53.61,No
CUST05193,24,Two Year,45.67,No
CUST00966,3,Month-to-Month,49.03,No
CUST06014,12,Month-to-Month,84.61,No
CUST05188,3,One Year,46.29,Yes
CUST04938,12,Month-to-Month,35.35,No
CUST06724,6,Month-to-Month,75.22,Yes
CUST06034,2,Month-to-Month,84.88,Yes
CUST03104,6,Month-to-Month,39.02,Yes
CUST01042,24,Month-to-Month,66.57,No
CUST03004,18,One Year,38.13,No
CUST06565,2,Month-to-Month,43.51,Yes
CUST04708,2,Two Year,59.69,No
CUST02888,6,Two Year,51.47,No
CUST05348,2,One Year,44.34,No
CUST03050,2,Two Year,44.87,No
CUST03275,36,Two Year,65.42,No
CUST02334,18,One Year,55.94,Yes
CUST02070,3,Month-to-Month,93.88,Yes
CUST01906,2,One Year,65.19,Yes
CUST04013,24,Two Year,36.47,No
CUST03564,6,Month-to-Month,62.03,No
CUST03754,24,One Year,37.69,No
CUST04698,12,Two Year,43.69,No
CUST02630,6,Month-to-Month,42.92,No
CUST02198,36,Two Year,63.45,No
CUST00712,18,Month-to-Month,76.98,No
CUST03662,12,Month-to-Month,89.69,No
CUST05984,1,Two Year,54.05,No
CUST01484,1,Two Year,58.05,No
CUST00266,24,Month-to-Month,77.21,No
CUST03828,12,Two Year,61.28,No
CUST03316,18,Month-to-Month,80.67,Yes
CUST06300,3,Month-to-Month,59.14,Yes
CUST06632,1,Month-to-Month,62.24,Yes
CUST00790,48,One Year,49.18,No
CUST05672,3,Month-to-Month,63.26,Yes
CUST05741,36,One Year,31.22,No
CUST05401,2,One Year,64.14,No
CUST00839,12,Month-to-Month,63.17,No
CUST00015,2,Month-to-Month,73.99,Yes
CUST06868,2,Month-to-Month,85.5,Yes
CUST02790,72,Month-to-Month,39.48,No
CUST03837,48,One Year,52.53,No
CUST05764,2,One Year,32.74,No
CUST00009,18,Month-to-Month,60.32,Yes
CUST06750,6,Month-to-Month,58.7,Yes
CUST01787,18,Month-to-Month,77.85,No
CUST00333,1,Two Year,64.37,No
CUST04417,6,Two Year,67.08,No
CUST05228,36,Month-to-Month,73.17,No
CUST05554,18,One Year,76.24,No
CUST05518,24,Two Year,57.39,No
CUST02771,1,One Year,65.04,Yes
CUST02500,6,Month-to-Month,84.71,No
CUST02590,24,One Year,52.0,No
CUST04829,3,Month-to-Month,65.14,Yes
CUST06427,48,Month-to-Month,84.36,No
CUST00340,1,Month-to-Month,53.31,Yes
CUST02184,3,One Year,71.73,No
CUST04775,3,Two Year,44.11,No
CUST01979,36,One Year,30.78,No
CUST04699,1,Two Year,62.89,No
CUST02478,24,Two Year,35.35,No
CUST03704,36,Two Year,35.67,No
CUST02935,24,Month-to-Month,90.03,No
CUST05049,3,Two Year,66.76,No
CUST00623,6,Month-to-Month,46.56,Yes
CUST03974,24,One Year,73.37,No
CUST06140,24,Month-to-Month,94.92,No
CUST06930,18,One Year,63.02,No
CUST05386,12,Month-to-Month,58.92,No
CUST01903,24,One Year,73.66,No
CUST02953,24,Month-to-Month,76.61,Yes
CUST05004,3,One Year,61.59,No
CUST02506,1,Month-to-Month,59.85,Yes
CUST02182,2,Month-to-Month,44.75,Yes
CUST01804,3,Two Year,45.67,No
CUST01264,6,Month-to-Month,88.95,Yes
CUST00197,24,Month-to-Month,68.02,No
CUST03800,12,Month-to-Month,68.3,No
CUST01563,24,One Year,34.31,No
CUST01145,2,Two Year,43.5,No
CUST06416,6,Month-to-Month,56.77,No
CUST04007,3,One Year,68.74,No
CUST00433,18,Month-to-Month,45.55,Yes
CUST02192,48,Month-to-Month,65.05,No
CUST05560,18,One Year,32.29,No
CUST05868,2,Month-to-Month,54.02,No
CUST06487,60,Month-to-Month,90.39,No
CUST05286,24,One Year,69.45,No
CUST04623,1,Month-to-Month,45.37,Yes
CUST02927,24,Month-to-Month,47.09,Yes
CUST01721,1,Month-to-Month,76.28,No
CUST00605,1,Month-to-Month,76.44,No
CUST05519,1,Month-to-Month,45.6,Yes
CUST02865,6,One Year,43.99,No
CUST04237,1,Month-to-Month,43.97,Yes
CUST06839,2,Month-to-Month,53.22,No
CUST04462,12,Month-to-Month,90.85,Yes
CUST05820,12,Month-to-Month,93.17,Yes
CUST02700,24,Two Year,37.76,No
CUST04174,12,One Year,42.48,No
CUST03327,24,Month-to-Month,37.26,No
CUST06348,72,Month-to-Month,50.5,Yes
CUST04455,36,Two Year,48.76,No
CUST06214,3,Two Year,60.79,No
CUST05922,60,Month-to-Month,43.88,No
CUST01500,36,Month-to-Month,83.07,Yes
CUST01508,12,One Year,68.93,No
CUST00905,6,Month-to-Month,51.47,Yes
CUST06561,2,Month-to-Month,87.67,Yes
CUST06241,48,Month-to-Month,56.44,No
CUST03593,12,Month-to-Month,59.76,Yes
CUST06209,6,Month-to-Month,86.62,Yes
CUST06806,24,Month-to-Month,55.81,No
CUST04230,2,Month-to-Month,40.99,No
CUST01407,36,Month-to-Month,89.31,No
CUST03412,1,One Year,37.46,No
CUST01546,12,Month-to-Month,88.48,Yes
CUST04095,3,Month-to-Month,37.02,No
CUST03129,60,One Year,60.45,No
CUST04707,24,Two Year,25.69,No
CUST01821,2,Month-to-Month,69.45,No
CUST00255,2,Month-to-Month,94.91,Yes
CUST06312,12,Month-to-Month,63.04,No
CUST00222,12,Month-to-Month,69.75,No
CUST03746,2,One Year,35.2,No
CUST02088,18,Two Year,57.73,No
CUST02416,60,Month-to-Month,73.13,No
CUST04764,2,Month-to-Month,72.55,Yes
CUST03245,24,Month-to-Month,88.98,No
CUST01481,36,Month-to-Month,67.73,No
CUST05846,2,Month-to-Month,93.24,No
CUST02699,24,Month-to-Month,57.06,No
CUST03659,18,Month-to-Month,81.86,No
CUST05096,6,Month-to-Month,91.28,Yes
CUST02264,6,One Year,70.2,No
CUST05199,6,Month-to-Month,83.83,No
CUST00377,36,Month-to-Month,74.85,No
CUST00756,24,One Year,62.88,Yes
CUST00292,1,Month-to-Month,81.27,No
CUST05707,36,Month-to-Month,78.8,No
CUST03572,12,Two Year,66.94,No
CUST00189,12,Month-to-Month,46.41,No
CUST01617,72,Two Year,49.9,No
CUST03906,12,Month-to-Month,57.17,Yes
CUST03304,3,Two Year,53.47,No
CUST03894,6,Month-to-Month,65.85,No
CUST00502,12,Two Year,26.35,No
CUST01169,1,Month-to-Month,35.46,Yes
CUST02389,24,Month-to-Month,54.56,No
CUST02032,12,One Year,40.17,No
CUST03039,1,One Year,51.38,No
CUST04085,2,One Year,65.58,Yes
CUST06476,48,Month-to-Month,76.25,No
CUST00673,1,Two Year,74.5,No
CUST03933,18,Month-to-Month,64.21,No
CUST02459,12,One Year,71.5,No
CUST01154,18,Two Year,38.61,No
CUST06807,24,Month-to-Month,76.85,Yes
CUST02155,1,Month-to-Month,45.28,No
CUST05481,36,Two Year,53.57,No
CUST01783,6,Month-to-Month,92.28,No
CUST00217,3,One Year,57.79,No
CUST05232,6,Two Year,51.56,Yes
CUST00422,24,One Year,61.49,No
CUST05600,24,One Year,68.88,No
CUST04634,36,Two Year,63.55,Yes
CUST03667,36,Month-to-Month,71.2,No
CUST00507,48,Month-to-Month,43.14,No
CUST03899,12,Month-to-Month,93.06,No
CUST03651,24,Two Year,44.38,No
CUST05397,1,One Year,76.36,No
CUST06878,2,Month-to-Month,87.25,No
CUST04507,24,Two Year,57.91,No
CUST01198,60,Month-to-Month,84.92,No
CUST03621,18,Month-to-Month,52.16,No
CUST03479,12,Month-to-Month,75.19,Yes
CUST04314,36,Two Year,29.16,No
CUST06202,6,Month-to-Month,89.9,No
CUST04377,6,One Year,75.5,No
CUST00348,1,Month-to-Month,51.75,Yes
CUST06264,60,One Year,70.42,No
CUST00334,1,Month-to-Month,41.49,Yes
CUST04199,6,Month-to-Month,63.7,No
CUST03956,36,Two Year,53.67,No
CUST06115,2,One Year,35.64,Yes
CUST05387,6,One Year,45.07,No
CUST06551,3,Month-to-Month,72.18,Yes
CUST04694,12,Two Year,32.29,No
CUST01881,18,One Year,50.27,No
CUST00747,6,Month-to-Month,83.81,Yes
CUST05014,18,Two Year,67.4,No
CUST03222,2,One Year,53.33,No
CUST03289,48,One Year,53.53,No
CUST01703,3,Month-to-Month,54.68,No
CUST03690,1,Month-to-Month,74.71,No
CUST02446,3,Month-to-Month,80.96,No
CUST06028,1,Month-to-Month,41.15,Yes
CUST00260,1,Month-to-Month,91.0,No
CUST01512,24,One Year,60.25,No
CUST03232,18,Month-to-Month,71.54,Yes
CUST01651,1,Month-to-Month,69.66,No
CUST02996,36,Two Year,49.65,No
CUST03879,12,Month-to-Month,81.51,Yes
CUST00600,1,Month-to-Month,91.88,Yes
CUST00046,18,Month-to-Month,48.97,No
CUST05242,6,Month-to-Month,61.08,Yes
CUST06732,2,Month-to-Month,71.24,Yes
CUST06471,18,Month-to-Month,82.56,No
CUST06707,48,One Year,34.72,No
CUST05008,36,Two Year,60.43,No
CUST01193,3,Month-to-Month,41.91,No
CUST04372,6,Month-to-Month,57.7,No
CUST02575,2,Month-to-Month,39.25,Yes
CUST04933,60,Month-to-Month,72.35,No
CUST02795,6,Month-to-Month,44.86,Yes
CUST00427,6,Month-to-Month,74.36,No
CUST01353,6,Two Year,73.31,No
CUST00806,24,Month-to-Month,43.92,No
CUST00411,3,Month-to-Month,84.11,No
CUST04739,6,One Year,62.47,No
CUST03530,6,Month-to-Month,62.27,No
CUST00439,24,Month-to-Month,62.39,Yes
CUST02224,2,Month-to-Month,56.6,Yes
CUST00435,1,Month-to-Month,66.08,Yes
CUST04554,36,One Year,66.26,No
CUST01189,3,Month-to-Month,69.55,No
CUST01673,36,Month-to-Month,78.65,No
CUST03537,2,Month-to-Month,80.56,Yes
CUST02099,24,Two Year,49.42,No
CUST04726,1,Month-to-Month,52.04,Yes
CUST04731,1,One Year,30.42,No
CUST02299,1,Two Year,45.46,No
CUST01050,1,Month-to-Month,37.6,No
CUST00627,6,Two Year,34.26,Yes
CUST05995,1,Month-to-Month,38.51,No
CUST00211,12,Month-to-Month,50.91,No
CUST02226,6,Two Year,31.63,No
CUST05962,48,Month-to-Month,84.57,No
CUST01731,3,Month-to-Month,72.74,No
CUST00052,24,Month-to-Month,47.57,Yes
CUST01110,2,One Year,47.58,Yes
CUST04863,1,Two Year,64.35,No
CUST06856,3,Two Year,42.76,No
CUST05077,18,Month-to-Month,92.04,No
CUST04285,12,Two Year,28.57,Yes
CUST06901,2,Month-to-Month,74.9,No
CUST05517,24,Month-to-Month,80.99,Yes
CUST05943,1,Month-to-Month,47.47,Yes
CUST03652,6,Two Year,72.84,No
CUST05894,2,Two Year,59.46,No
CUST06031,18,Month-to-Month,46.31,No
CUST05430,24,One Year,44.16,No
CUST03750,36,Month-to-Month,81.51,No
CUST05427,72,Month-to-Month,41.23,Yes
CUST03313,24,Two Year,56.72,No
CUST06687,6,One Year,64.31,Yes
CUST05202,72,One Year,51.77,Yes
CUST06560,60,Month-to-Month,90.82,Yes
CUST03961,12,Month-to-Month,38.35,No
CUST00706,72,Month-to-Month,53.46,Yes
CUST02023,48,Month-to-Month,53.04,No
CUST06064,12,Two Year,28.89,No
CUST02943,3,Month-to-Month,41.06,No
CUST02440,2,One Year,44.6,No
CUST01719,72,Two Year,64.84,No
CUST00528,3,Month-to-Month,46.96,Yes
CUST06778,6,One Year,71.69,No
CUST00566,12,Two Year,66.12,No
CUST06735,2,One Year,56.72,Yes
CUST03099,1,Month-to-Month,72.63,Yes
CUST00641,1,Month-to-Month,93.46,Yes
CUST04869,18,One Year,55.94,No
CUST00731,2,Month-to-Month,63.23,Yes
CUST06138,48,Month-to-Month,75.75,No
CUST06072,3,Two Year,30.95,Yes
CUST00326,24,Month-to-Month,79.19,Yes
CUST04546,36,Month-to-Month,84.42,Yes
CUST00291,1,One Year,30.18,No
CUST05466,12,Month-to-Month,50.88,No
CUST05121,3,Month-to-Month,42.06,No
CUST01644,18,Month-to-Month,52.41,Yes
CUST04122,12,Month-to-Month,69.49,Yes
CUST04611,3,Two Year,42.78,Yes
CUST05725,1,One Year,71.06,Yes
CUST03540,1,Month-to-Month,84.79,Yes
CUST03962,6,Month-to-Month,50.5,Yes
CUST00865,6,Month-to-Month,37.76,Yes
CUST04782,2,One Year,78.53,Yes
CUST05923,2,Month-to-Month,86.23,Yes
CUST03067,1,One Year,47.19,Yes
CUST04559,48,Month-to-Month,72.52,No
CUST02234,36,Month-to-Month,70.88,No
CUST04100,1,Two Year,26.8,Yes
CUST00372,1,One Year,65.97,No
CUST06073,2,Month-to-Month,50.18,Yes
CUST03528,24,Month-to-Month,38.26,No
CUST04353,6,Month-to-Month,85.88,Yes
CUST03183,3,Month-to-Month,42.43,Yes
CUST04005,1,Month-to-Month,84.65,Yes
CUST05082,1,One Year,68.89,No
CUST05379,24,Month-to-Month,47.65,No
CUST06176,12,One Year,61.42,Yes
CUST05838,6,Month-to-Month,85.51,Yes
CUST06365,6,Month-to-Month,91.59,Yes
CUST04668,36,Two Year,63.69,No
CUST03144,12,Month-to-Month,53.18,No
CUST05534,24,Month-to-Month,64.35,No
CUST01422,12,Month-to-Month,65.44,No
CUST02046,24,Month-to-Month,68.53,No
CUST00123,3,Month-to-Month,81.72,Yes
CUST00480,12,Month-to-Month,80.94,No
CUST02593,12,One Year,37.57,Yes
CUST05154,24,One Year,56.67,No
CUST06831,48,Month-to-Month,79.96,No
CUST06538,36,One Year,42.81,No
CUST05026,12,Month-to-Month,65.4,Yes
CUST00941,3,Month-to-Month,84.48,No
CUST02285,1,Two Year,30.69,No
CUST05114,24,Two Year,40.61,No
CUST00440,1,Month-to-Month,83.08,Yes
CUST00848,72,Month-to-Month,54.0,No
CUST01884,24,Month-to-Month,77.21,Yes
CUST02393,6,Month-to-Month,66.66,Yes
CUST05737,18,Month-to-Month,53.29,No
CUST05009,2,Month-to-Month,93.76,Yes
CUST01174,2,Month-to-Month,54.69,Yes
CUST03781,6,Two Year,63.26,Yes
CUST02520,24,Month-to-Month,78.86,No
CUST05556,24,Month-to-Month,43.5,No
CUST01742,24,Month-to-Month,76.43,No
CUST04596,18,One Year,55.88,No
CUST02523,3,Two Year,42.91,No
CUST06222,24,Two Year,67.72,No
CUST00280,24,One Year,60.24,No
CUST02390,18,Month-to-Month,62.45,No
CUST01537,2,Month-to-Month,88.92,No
CUST04291,12,One Year,62.23,No
CUST04164,6,One Year,43.45,No
CUST06189,1,Two Year,62.58,No
CUST03937,6,Two Year,31.95,No
CUST06613,2,Month-to-Month,93.3,No
CUST01102,60,Two Year,31.11,No
CUST02733,1,Month-to-Month,85.69,Yes
CUST01883,18,Month-to-Month,88.71,No
CUST01478,24,One Year,33.95,No
CUST00578,48,One Year,54.17,No
CUST00060,3,Two Year,43.97,No
CUST05541,1,Month-to-Month,94.75,Yes
CUST00788,6,Two Year,37.19,Yes
CUST06410,48,Two Year,59.53,No
CUST04447,2,Two Year,41.23,No
CUST01619,12,Month-to-Month,52.38,Yes
CUST04129,3,Month-to-Month,83.18,No
CUST01863,2,Two Year,29.34,No
CUST02690,6,Two Year,38.6,No
CUST01184,48,Two Year,68.09,No
CUST03772,48,One Year,67.8,No
CUST06975,12,One Year,33.0,No
CUST02081,1,Month-to-Month,69.75,Yes
CUST03247,12,Month-to-Month,83.14,Yes
CUST04539,1,One Year,70.05,No
CUST05935,6,One Year,44.43,No
CUST00185,2,Month-to-Month,59.16,Yes
CUST04752,6,Two Year,37.37,No
CUST05038,60,Two Year,70.81,No
CUST00421,24,Month-to-Month,59.87,Yes
